Sr No,Store Name,Store Category,Emails,Store Website,Page id,Page Link,Subscribers
631,Random Bike Parts,Bicycle Shop,[sales@randombikeparts.com],www.randombikeparts.com,157711370995217,https://www.facebook.com/randombikeparts/,19921
632,Loom Story by Olga Art,Games/Toys,,,738114476265742,https://www.facebook.com/loomstory/,20
633,Nice Laundry,Product/Service,,http://www.nicelaundry.com/facebook,329175970480326,https://www.facebook.com/NiceLaundry/,41605
634,Xtremeskins,Shopping & Retail,[info@xtremeskins.co.uk],https://www.xtremeskins.co.uk/,134192650049658,https://www.facebook.com/Xtremeskins/,17636
635,Rock Your Baby,Baby Goods/Kids Goods,[wholesale@rockyourbaby.com],www.rockyourbaby.com,108185711463,https://www.facebook.com/RockYourBaby/,47446
636,QUITOKEETO,Retail Company,[contact@quitokeeto.com],http://www.quitokeeto.com,241504862617445,https://www.facebook.com/QuitoKeeto/,3776
637,Vive Health,Health Food Store,[contacts@vivehealth.com.au],www.vivehealth.com.au,138616006201449,https://www.facebook.com/ViveHealth/,1393
638,Simply Earth,Community,,http://Simplyearthproducts.com,751318181567685,https://www.facebook.com/simplyearth/,62
639,Shockoe Atelier,Clothing (Brand),,http://www.shockoeatelier.com,331401946926942,https://www.facebook.com/ShockoeAtelier/,4133
640,Mystic Knotwork,Home Decor,[info@mysticknotwork.com],http://www.MysticKnotwork.com/,111118752146,https://www.facebook.com/mysticknotwork/,15251
641,HilalPlaza.com - The Shopping Hub for American Muslims,Website,,www.HilalPlaza.com,132531264060,https://www.facebook.com/hilalplaza/,2419
642,꽃피는아침마을 USA -Cconma USA,Health & Wellness Website,[cconma@gmail.com],www.cconmausa.com,137961412886005,https://www.facebook.com/cconmausa/,6676
643,Vahdam Teas,Food & Beverage Company,[help@vahdamteas.com],http://www.vahdamteas.com,1491430561130722,https://www.facebook.com/VahdamTeas/,31338
644,Bug-A-Salt,Recreation & Sports Website,[support@bugasalt.com],http://www.bugasalt.com,286035004802703,https://www.facebook.com/BugASalt/,73405
645,June & January,Baby Goods/Kids Goods,[hello@juneandjanuary.com],http://www.juneandjanuary.com,105561329558630,https://www.facebook.com/juneandjanuary/,72152
646,Click&Wear,Clothing (Brand),,http://www.clickandwear.com,1590010814609515,https://www.facebook.com/clickwear/,62
647,Ape Athletics,Clothing (Brand),,http://www.ApeAthletics.com,1380932005487071,https://www.facebook.com/apeathletics/,23120
648,Furniture legs,Furniture,[bedframeparts@gmail.com],http://furnitureparts.com,436872403324021,https://www.facebook.com/furnitureparts/,124
649,Gilchrist Watch Co.,Jewelry/Watches,[info@gwcwatches.com],http://www.gwcwatches.com,273128526219649,https://www.facebook.com/gwcwatches/,19733
650,The Race Place,Public & Government Service,,,237292259701041,https://www.facebook.com/TheRacePlace/,38
651,The Alchemists Kitchen,Health/Beauty,[lou@evolver.net],http://thealchemistskitchen.com,704868332990722,https://www.facebook.com/thealchemistskitchen/,52416
652,Violent Gentlemen,Clothing (Brand),[info@vghc.com],http://violentgentlemen.com,144265885691554,https://www.facebook.com/violentgentlemen/,45625
653,PupLife,Shopping & Retail,,https://www.puplife.com,93771275766,https://www.facebook.com/puplife/,4867
654,The Shoe Link,Retail Company,,http://theshoelink.com.au/,211619892216389,https://www.facebook.com/TheShoeLink/,3339
655,"Real Deal Pearls, LLC",Jewelry/Watches,[info@realdealpearls.com],http://realdealpearls.com,188329798254162,https://www.facebook.com/realdealpearls/,12031
656,NoPhone,Appliances,[contact@thenophone.com],http://www.thenophone.com,551820471589410,https://www.facebook.com/thenophone/,5466
657,NeuroGum,Food & Beverage,[support@neurogum.com],http://www.neurogum.com,487913377946845,https://www.facebook.com/NeuroGum/,2966
658,Pursue Fitness,Clothing (Brand),[support@pursuefitness.co.uk],http://www.pursuefitness.co.uk,168701066603826,https://www.facebook.com/pursuefitness/,56680
659,Imperial Tropicals,Aquatic Pet Store,[imperialtropicals@gmail.com],http://www.imperialtropicals.com/,261771720518774,https://www.facebook.com/ImperialTropicals/,12114
660,reBloom,Health/Beauty,[help@rebloom.com],reBloom.com,118561098181169,https://www.facebook.com/rebloom/,39596
661,The Cloud Lounge Vapery,Shopping & Retail,[info@cloudloungevapery.co.za],http://www.cloudloungevapery.co.za,1774221232808417,https://www.facebook.com/cloudloungevapery/,2374
662,Julio Jones,Athlete,,https://shop.juliojones.com/,156144367783354,https://www.facebook.com/JulioJones/,555788
663,Sonulase,Health/Beauty,[info@sonulase.com],http://www.Sonulase.com,1669511556595378,https://www.facebook.com/Sonulase/,1122
664,Microphone-Parts.com,Company,[microphoneparts@gmail.com],http://microphone-parts.com/,312146678970449,https://www.facebook.com/microphoneparts/,5228
665,Creators Label,Retail Company,[business@creatorslabel.com],https://creatorslabel.com,253350578367075,https://www.facebook.com/creatorslabel/,1091
666,Fine Rug Collection,Carpet & Flooring Store,[marketing@finerugcollection.com],http://www.finerugcollection.com/,213391092331168,https://www.facebook.com/FineRugCollection/,233
667,Straight Razor Designs,Cosmetics Store,[service@straightrazordesigns.com],http://www.straightrazordesigns.com,41226912361,https://www.facebook.com/StraightRazorDesigns/,13610
668,Fashion Bonline,Women's Clothing Store,[fashionbonline@gmail.com],http://fashionbonline.com,1022820414395869,https://www.facebook.com/fashionbonline/,10226
669,Liquido Active,Clothing Company,[help@liquidoactive.com],http://www.liquidoactive.com,476875945682334,https://www.facebook.com/liquidoactive/,46954
670,ORPANDA,Retail Company,[info@orpanda.com],https://www.orpanda.com,551847535000189,https://www.facebook.com/orpanda/,9728
671,PogoCam,Product/Service,[social@pogotec.com],http://www.pogocam.com,1182143718547242,https://www.facebook.com/PogoCam/,70292
672,Naab Design,Clothing (Brand),[support@naabdesign.com],http://www.naabdesign.com,485994531587254,https://www.facebook.com/naabdesign/,4823
673,Glimty,Personal Assistant,[hei@glimty.com],http://www.glimty.com,1033228360033337,https://www.facebook.com/glimty/,280
674,SMS Audio,Product/Service,,http://www.smsaudio.com,152539231462176,https://www.facebook.com/SMSAudio/,313265
675,Seoul Treat,Product/Service,,http://www.seoultreat.com,534551453369422,https://www.facebook.com/seoultreat/,4214
676,Ullo,Retail Company,,https://ullowine.com/,1398664853769966,https://www.facebook.com/ullowine/,13018
677,Marla's Fashions,Women's Clothing Store,[admin@marlasfashions.com],http://marlasfashions.com,129881727166542,https://www.facebook.com/MarlasFashions/,12377
678,Print Your Pet,Clothing (Brand),[support@printyourpet.com],http://www.printyourpet.com,829175427161458,https://www.facebook.com/printyourpet/,1489
679,Diddy,Entrepreneur,,http://www.diddy.com,23291809696,https://www.facebook.com/Diddy/,4587350
680,Damson,Computer Company,[support@damsonglobal.com],http://www.damsonglobal.com,355350434505317,https://www.facebook.com/damsonaudio/,9736
681,Berlin Natural Bakery,Bakery,[info@berlinnaturalbakery.com],http://www.BerlinNaturalBakery.com,128924888396,https://www.facebook.com/BerlinNaturalBakery/,2789
682,Standard & Strange,Men's Clothing Store,[hello@standardandstrange.com],http://standardandstrange.com,496894810320968,https://www.facebook.com/StandardAndStrange/,3442
683,Aerix Drones,Electronics,,http://www.aerixdrones.com,1546885698908932,https://www.facebook.com/aerixdrones/,3638
684,Inkfidel,Clothing (Brand),[contact@inkfidel.com],http://inkfidel.com,516259935084493,https://www.facebook.com/inkfidel/,112251
685,Deuce Brand,Clothing (Brand),[info@deucebrand.com],www.Deucebrand.com,193757452225,https://www.facebook.com/DeuceBrand/,18887
686,Sobrebarba,Product/Service,[contato@sobrebarba.com.br],https://www.sobrebarba.com.br,436329009826763,https://www.facebook.com/sobrebarba/,171667
687,Eliel Cycling,Clothing (Brand),,http://www.elielcycling.com,663172197051641,https://www.facebook.com/ElielCycling/,5701
688,Freedom Inflatables,Retail Company,[info@freedominflatables.com.au],https://www.freedominflatables.com.au,868306796635555,https://www.facebook.com/freedominflatables/,616
689,WeVapeHere.com,Website,[wevapehere@wevapehere.com],http://www.wevapehere.com,909776979038418,https://www.facebook.com/wevapehere/,791
690,Boardwalk Buy,Retail Company,,http://www.boardwalkbuy.com,463003060441487,https://www.facebook.com/BoardwalkBuy/,597252
691,Pokémon Go Rock,Website,,http://www.reflexbargain.com,1738435879743225,https://www.facebook.com/reflexbargain/,7509
692,Phoenix and Beau,Health/Beauty,[kerry@phoenixandbeau.uk],http://www.phoenixandbeau.uk,186599058379261,https://www.facebook.com/phoenixandbeau/,398
693,MindShift Gear,Bags/Luggage,,www.mindshiftgear.com,417203335013258,https://www.facebook.com/MindShiftGear/,14443
694,Singer Featherweight 221 & 222K,Product/Service,,http://www.singer-featherweight.com,180971475287761,https://www.facebook.com/singerfeatherweight/,11417
695,Dude. be nice,Clothing (Brand),[support@dudebenice.com],www.dudebenice.com,151333231590685,https://www.facebook.com/DUDEBENICE/,113633
696,TASCO MTB,Outdoor & Sporting Goods Company,,http://www.tasco-mtb.com,1408569112757297,https://www.facebook.com/tascomtb/,8048
697,Bro Laboratories,Vitamins/Supplements,,http://BrandonCarter.com/webinar,823146594440088,https://www.facebook.com/brolaboratories/,2771
698,All About Vapor,E-Cigarette Store,[information@allaboutvapor.com],https://www.allaboutvapor.com,114779708605182,https://www.facebook.com/AllAboutVapor/,7087
699,Mimi's Bakehouse,Bakery,[info@mimisbakehouse.com],http://www.mimisbakehouse.com,100637946674917,https://www.facebook.com/mimisbakehouse/,22174
700,Frankie and Myrrh,Aromatherapy Service,[frankieandmyrrh@gmail.com],frankieandmyrrh.com,115003992026518,https://www.facebook.com/frankieandmyrrh/,74808
701,BerbersTreat,Health/Beauty,,http://berberstreat.com,422946057910364,https://www.facebook.com/berberstreat/,1051
702,奇想生活,Product/Service,[info@thatinventions.com],http://www.thatinventions.com.tw,147523742018775,https://www.facebook.com/thatinventions/,18794
703,PrintedKicks,Website,,http://www.printedkicks.com,717115395103069,https://www.facebook.com/printedkicks/,142417
704,Sandboxland,Outdoor & Sporting Goods Company,[info@sandboxland.com],www.sandboxland.com,263471823766231,https://www.facebook.com/Sandboxland/,5894
705,Six Hundred Four,Art Gallery,[info@sixhundredfour.com],sixhundredfour.com,1554587104839009,https://www.facebook.com/SixHundredFour/,950
706,Body Energy Club,Gym/Physical Fitness Center,[sales@bodyenergyclub.com],www.bodyenergyclub.com Add us on Twitter: http://twitter.com/BodyEnergyClub,161493567228717,https://www.facebook.com/bodyenergyclub/,19133
707,Abbott Lyon,Jewelry/Watches,[help@abbottlyonsupport.com],https://www.abbottlyon.com,1434792486735797,https://www.facebook.com/AbbottLyon/,25018
708,Rooster Teeth,Broadcasting & Media Production Company,,http://roosterteeth.com,144907535568790,https://www.facebook.com/roosterteeth/,1028502
709,Kawaii4girls,Toy Store,,https://Kawaii4girls.com,430748936957523,https://www.facebook.com/Kawaii4girls/,1273
710,Kitty Gains,Clothing (Brand),,http://www.kittygains.com,1197641836913892,https://www.facebook.com/kittygains/,189
711,Initial Obsession,Jewelry/Watches,[orders@initialobsession.com],https://www.InitialObsession.com,722859711123873,https://www.facebook.com/InitialObsession/,1543
712,The Watch Cabin,Jewelry & Watches Store,[support@thewatchcabin.com],https://www.thewatchcabin.com,529775927106171,https://www.facebook.com/thewatchcabin/,4306
713,GypsyOutfitters,Clothing (Brand),,http://www.GypsyOutfitters.com,1432608003682491,https://www.facebook.com/GypsyOutfitters/,101891
714,Calm The Ham,Arts & Entertainment,[hello@calmtheham.com],www.CalmTheHam.com,411439208892634,https://www.facebook.com/CalmTheHam/,25653
715,HSTRY,Clothing (Brand),[shop@hstryclothing.com],http://www.hstryclothing.com,146554718866716,https://www.facebook.com/HSTRYClothing/,6684
716,EPK,Baby & Children's Clothing Store,,http://www.shopepk.com.co,472566546261257,https://www.facebook.com/shopepk/,199
717,Quilters Bay,Website,[contact@quiltersbay.com],https://quiltersbay.com,1724630927796797,https://www.facebook.com/QuiltersBay/,31294
718,The Trendy Store,Shopping & Retail,[trendystylesingapore@gmail.com],,574326439250192,https://www.facebook.com/TheTrendyStore/,29
719,The Little Bra Company,Shopping & Retail,[info@thelittlebracompany.com],http://www.thelittlebracompany.com,169594950705,https://www.facebook.com/TheLittleBraCompany/,9589
720,I love watches,Community,,,169890736382557,https://www.facebook.com/ILoveWatches/,196
721,The Detox Market,Cosmetics Store,[hello@thedetoxmarket.com],http://www.thedetoxmarket.com,146904428687967,https://www.facebook.com/thedetoxmarket/,16675
722,J. L. Lawson & Co.,Website,[info@jllawsonco.com],www.jllawsonco.com,193104907430793,https://www.facebook.com/jllawsonco/,1019
723,MyBageecha,Garden Center,[support@mybageecha.com],http://www.mybageecha.com,1727995850811183,https://www.facebook.com/myBageecha/,38061
724,Persnickety Clothing Company,Clothing (Brand),[service@persnicketyclothing.com],www.persnicketyclothing.com,111614132240612,https://www.facebook.com/PersnicketyClothing/,126554
725,Catholic Productions,Religious Organization,[brian@catholicproductions.com],http://www.catholicproductions.com,458685870856130,https://www.facebook.com/catholicproductions/,7685
726,ZipChip,Outdoor & Sporting Goods Company,,http://www.ZipChipSports.com,756879281064093,https://www.facebook.com/ZipChipSports/,598
727,Triple Optic Eyewear,Retail Company,[vick@triple-optic.com],www.amazon.com/shops/tripleoptic,292428567518734,https://www.facebook.com/tripleoptic/,151
728,Knotty Tie Co.,Accessories,[team@knottytie.com],http://www.knottytie.com,361267840630561,https://www.facebook.com/KnottyTie/,17097
729,Giulio Fashion,Clothing Store,[giulio.store@giuliofashion.com],http://www.giuliofashion.com/,164984206863219,https://www.facebook.com/giuliofashion/,2341
730,Sole Classics,Footwear Store,[info@soleclassics.com],http://soleclassics.com,252113611490685,https://www.facebook.com/soleclassics/,2144
731,life after denim,Clothing (Brand),,http://www.lifeafterdenim.com http://www.twitter.com/lifeafterdenim http://www.pinterest.com/lifeafterdenim http://web.stagram.com/n/lifeafterdenim,84626531287,https://www.facebook.com/lifeafterdenim/,20595
732,Riccardi Boston,Clothing Store,[riccardi@riccardiboston.com],www.riccardiboston.com,117901194888235,https://www.facebook.com/RiccardiBoston/,1847
733,Prestige Clips,Producer,[prestigeclips.business@gmail.com],http://www.youtube.com/prestigeclips,266925126700024,https://www.facebook.com/prestigeclips/,24346
734,Mail Order Trees,Home & Garden Website,[info@mailordertrees.co.uk],http://www.mailordertrees.co.uk,444663425570755,https://www.facebook.com/MailOrderTrees/,413
735,Wearitminiplants.com,Florist,,http://www.wearitminiplants.com,537649882939757,https://www.facebook.com/wearitminiplants/,6038
736,brandsuite,Software,,http://www.brandsuite.com,195957143921159,https://www.facebook.com/brandsuite/,74
737,Lobster Records,Record Label,[info@lobsterrecords.co.uk],http://lobsterrecords.co.uk,243026006139283,https://www.facebook.com/lobsterrecords/,7366
738,Quince & Co.,Retail Company,[info@quinceandco.com],quinceandco.com,119219318112035,https://www.facebook.com/quinceandco/,24011
739,Dolls And Daydreams,Product/Service,[dollsanddaydreams@gmail.com],http://DollsAndDaydreams.com,142724009071143,https://www.facebook.com/dollsanddaydreams/,28348
740,Inspirational Powerhouse,Product/Service,[sales@inspirationalpowerhouse.com],http://www.inspirationalpowerhouse.com,973986309400367,https://www.facebook.com/inspirationalpowerhouse/,266
741,WISK Solutions,Software,[info@wisksolutions.com],https://www.wisksolutions.com/,761021207407991,https://www.facebook.com/WiskSolutions/,72
742,Photosymbols,Community,,http://www.photosymbols.com,124116121107,https://www.facebook.com/photosymbols/,794
743,Izola,Home Decor,,http://www.izola.com,121078027966834,https://www.facebook.com/izola/,8210
744,MAN of the WORLD,Shopping & Retail,,http://www.manoftheworld.com,434261289989899,https://www.facebook.com/manoftheworld/,213096
745,DÔEN,Clothing (Brand),,http://www.shopdoen.com,893207350770351,https://www.facebook.com/shopdoen/,9564
746,Firefly Kids Lighting,Lighting Store,[info@fireflykidslighting.com],https://www.fireflykidslighting.com,225963897415580,https://www.facebook.com/FireflyKidsLighting/,8869
747,Nuvango,Art Gallery,[contact@nuvango.com],http://www.nuvango.com,6187679315,https://www.facebook.com/nuvango/,366704
748,ShopTheFinest.com,Clothing (Brand),[info@shopthefinest.com],https://www.ShopTheFinest.com,343942243246,https://www.facebook.com/shopthefinest/,8210
749,Kelly's Kids,Clothing (Brand),[hello@kellyskids.com],www.kellyskids.com,16017598116,https://www.facebook.com/KellysKids/,253670
750,Loja Xcloud,Games/Toys,,https://lojaxcloud.com/,1147109808635136,https://www.facebook.com/lojaxcloud/,6871
751,Shophearts,Clothing (Brand),,shophearts.com,1304222053002589,https://www.facebook.com/shophearts/,192
752,Icelantic Skis,Outdoor Equipment Store,[info@icelanticskis.com],http://www.icelanticskis.com,46123291872,https://www.facebook.com/IcelanticSkis/,24423
753,Cycles Galleria,Bicycle Shop,[info@cyclesgalleria.com.au],http://www.cyclesgalleria.com.au,399230966778826,https://www.facebook.com/CyclesGalleria/,9059
754,The Knitting Network,Website,,,502985193369169,https://www.facebook.com/TheKnittingNetwork/,10
755,Edge Cut Biker,Website,[edgecutbiker@gmail.com],http://EDGECUTBIKER.com,605387469648249,https://www.facebook.com/EdgeCutBiker/,286
756,La Fiesta de Olivia,Website,[info@lafiestadeolivia.com],http://www.lafiestadeolivia.com http://twitter.com/fiestadeolivia http://thefancy.com/fiestadeolivia,109361735787581,https://www.facebook.com/lafiestadeolivia/,20084
757,Armadillo Merino,Clothing (Brand),,https://armadillomerino.com/,191557040895850,https://www.facebook.com/armadillomerino/,1926
758,Mark Gungor,Public Figure,[ask@markgungor.com],http://www.markgungor.com,63745366144,https://www.facebook.com/markgungor/,224422
759,Ambit Wheels,Cars,[info@ambitwheels.com],http://www.ambitwheels.com,756907034327946,https://www.facebook.com/ambitwheels/,10707
760,Beacon's Closet,Clothing Store,[service@beaconscloset.com],http://beaconscloset.com,127909760636939,https://www.facebook.com/beaconsclosetnyc/,13987
761,Banarasee,Women's Clothing Store,[buyatbanarasee@gmail.com],http://www.banarasee.in,690988111044264,https://www.facebook.com/banarasee/,181508
762,Chummy Tees,Clothing (Brand),,https://chummytees.com,1747484915534976,https://www.facebook.com/ChummyTees/,952
763,NEwhere Premium Vapor Products,Product/Service,,http://www.NEwhere.com,446829165337343,https://www.facebook.com/NEWHERE/,3413
764,ITarget,Product/Service,,http://www.itargetpro.com,1129601357114075,https://www.facebook.com/itargetpro/,69570
765,Propel Star Wars Drones,Games/Toys,,https://www.propelrc.com/,1.79126E+15,https://www.facebook.com/PropelSW/,21277
766,El Tiro,Public Figure,[adrian.brambila1@gmail.com],https://www.brambilabong.com,247357475297392,https://www.facebook.com/brambilabong/,4647
767,Movement Food,Health Food Store,[info@movementfood.com],https://movementfood.com,398370873667001,https://www.facebook.com/movementfood/,2610
768,Owlz Cradle,Retail Company,,http://owlzcradle.com,915894135185398,https://www.facebook.com/OwlzCradle/,323
769,Óleo Botanicals,Health/Beauty,[support@oleobotanicals.com],http://www.oleobotanicals.com,504626899731728,https://www.facebook.com/oleobotanicals/,23
770,Zen Monkey Studios,Clothing (Brand),[support@zenmonkeystudios.com],http://www.zenmonkeystudios.com,344140862319882,https://www.facebook.com/zenmonkeystudios/,21513
771,Daily Charme,Health/Beauty,[hello@dailycharme.com],http://dailycharme.com,263804533753413,https://www.facebook.com/DailyCharme/,192570
772,LaBoxHomme,Website,[noproblemo@laboxhomme.com],http://laboxhomme.com,1192666697458047,https://www.facebook.com/LaBoxHomme/,15767
773,RaverSwag.com,Clothing (Brand),[info@raverswag.com],http://www.raverswag.com,310405855637559,https://www.facebook.com/RaverSwag/,18276
774,Cool Mobile Accessories,Phone/Tablet,[coolmobileaccessories1@gmail.com],http://coolmobileaccessories.com,1431827163721768,https://www.facebook.com/coolmobileaccessories/,1034
775,Eighty-Eight,Musician/Band,,https://www.facebook.com/88eightyeight,280375658680391,https://www.facebook.com/88eightyeight/,291
776,TruVape,Shopping & Retail,[info@truvapenv.com],www.TruVapeNV.com,358334914275418,https://www.facebook.com/TruVapeLV/,6563
777,DigitalDroids,Magazine,,,708528852531897,https://www.facebook.com/digitaldroid/,12
778,Fuze Cases,Electronics,,http://fuzecases.com,990017781144079,https://www.facebook.com/fuzecases/,192
779,Dust and Things,Local Service,[hello@dustandthings.com],http://www.dustandthings.com,226290477443075,https://www.facebook.com/dustandthings/,7928
780,Teen Hearts,Public Figure,,,427282554055815,https://www.facebook.com/TeenHearts/,3078
781,GEAR AID,Sports & Recreation,[info@gearaid.com],www.gearaid.com,209854679043419,https://www.facebook.com/GEARAID/,36776
782,Grand Athletic Club,Clothing (Brand),,http://grandac.com,538240153025335,https://www.facebook.com/grandac/,1797
783,Prep Obsessed,Shopping & Retail,[thegirls@prepobsessed.com],http://prepobsessed.com,132277110287328,https://www.facebook.com/prepobsessed/,342875
784,BCAMSC,Public School,,http://www.bcamsc.org,306807016806,https://www.facebook.com/BCAMSC/,1069
785,Platinum Vapes in Hiram,Lounge,,,113390202677587,https://www.facebook.com/platinumvapeshiram/,176
786,Renee's Garden Seeds,Patio/Garden,,http://www.reneesgarden.com http://www.reneescommunitygarden.com/ http://www.reneesgardenseeds.blogspot.com http://www.twitter.com/reneesgarden,105154056081,https://www.facebook.com/reneesgarden/,17167
787,Fretlight Guitar,Product/Service,[info@fretlight.com],http://www.fretlight.com/ http://www.youtube.com/user/fretlightvideos https://twitter.com/FretlightGuitar,80862859090,https://www.facebook.com/fretlight/,39864
788,Wrightwood Furniture,Furniture Store,[info@wrightwoodfurniture.com],http://wrightwoodfurniture.com/,114725445346357,https://www.facebook.com/WrightwoodFurniture/,21351
789,Yoga Vida Austin,Yoga Studio,[vmcwherter@att.net],http://www.yogavidaaustin.com,26280266139,https://www.facebook.com/YogaVida/,1969
790,The Paper Place,Arts & Crafts Store,[info@thepaperplace.ca],http://www.thepaperplace.ca,107871889249038,https://www.facebook.com/paperplace/,8154
791,Palais des Thés,Shopping & Retail,[service-client@palaisdesthes.com],https://www.palaisdesthes.com/fr/,283743600913,https://www.facebook.com/palaisdesthes/,79566
792,Neet.,Clothing (Brand),,https://www.neetgear.net/,905029616298331,https://www.facebook.com/neetgear/,1178
793,Concealment Express,Shopping & Retail,[info@concealmentexpress.com],http://www.concealmentexpress.com,554332627954927,https://www.facebook.com/concealmentexpress/,79340
794,Ever Forward Apparel,Clothing (Brand),[everforwardapparel@gmail.com],http://www.everforwardapparel.com,989916431025070,https://www.facebook.com/everforwardapparel/,6051
795,Le Sean Seasons Florist,Gift Shop,[info@leseanseasons.com],http://www.leseanseasons.com,268697843258885,https://www.facebook.com/leseanseasons/,122665
796,중력상황,Artist,,,844315159022502,https://www.facebook.com/gravitycase/,20
797,Preen by Thornton Bregazzi,Clothing (Brand),,http://www.preenbythorntonbregazzi.com,146635635442371,https://www.facebook.com/preenbythorntonbregazzi/,13220
798,Luckyleo Dancewear,Clothing Store,[info@luckyleodancewear.com],http://www.luckyleodancewear.com,533538870024054,https://www.facebook.com/luckyleodancewear/,2724
799,Zurchers Party & Wedding Store,Party Supply & Rental Shop,[customerhelp@zurchers.com],http://www.zurchers.com,319232648127,https://www.facebook.com/Zurchers/,6003
800,Shirt Killer,Clothing (Brand),,http://www.shirtkiller.com,291444958893,https://www.facebook.com/shirtkiller/,11188
801,Power Planter,Tools/Equipment,[greg@powerplanter.com],https://powerplanter.com/,156254241082051,https://www.facebook.com/powerplanter/,807
802,Luggage Outlet,Luggage Service,,,334602123378468,https://www.facebook.com/luggage.outlet/,1859
803,iteedaily.com,Website,[plunge@gmail.com],http://iteedaily.com,649677355146389,https://www.facebook.com/iteedaily/,58
804,BloVape,Website,,http://BloVape.Com,238099123201631,https://www.facebook.com/BloVape/,1099
805,RoomDividersNow,Home Decor,[info@roomdividersnow.com],www.roomdividersnow.com,402218553136606,https://www.facebook.com/RoomDividersNow/,8488
806,Remax shop hk,Shopping & Retail,[mu1005705@hotmail.com.hk],http://www.iremax.hk/,917208725030281,https://www.facebook.com/IREMAX/,477
807,The Beach Company,Real Estate Developer,[info@thebeachcompany.com],http://www.thebeachcompany.com,128889933819410,https://www.facebook.com/TheBeachCompany/,819
808,VapeClub.co.uk,E-Cigarette Store,[info@vapeclub.co.uk],https://www.vapeclub.co.uk,297932583631084,https://www.facebook.com/vapeclub/,24671
809,Mi Goals,Retail Company,[info@migoals.com.au],http://www.migoals.com,165004196892809,https://www.facebook.com/MiGoals/,6531
810,Centro Santa Fe,Shopping Mall,[centrodeatencion@centrosantafe.com],www.centrosantafe.com.mx,175865015788226,https://www.facebook.com/CentroSantaFe/,109889
811,ONE Condoms,Health/Beauty,[info@onecondoms.com],http://www.onecondoms.com,301540248183,https://www.facebook.com/ONECondoms/,50852
812,Laced Up Laces,Clothing (Brand),[info@laceduplaces.com],http://Laceduplaces.com,399401860095920,https://www.facebook.com/laceduplaces/,95077
813,MiniJoops,Baby & Children's Clothing Store,[malisa@minijoops.com],http://minijoops.com,351236191676491,https://www.facebook.com/MiniJoops/,3505
814,Hockeystickman,Sports & Recreation,[info@hockeystickman.com],http://www.hockeystickman.com,182488905140517,https://www.facebook.com/HockeyStickMan/,954
815,Bonne Chance Collections,Clothing (Brand),,http://bonnechancecollections.com/,470206613033778,https://www.facebook.com/bonnechancecollections/,34017
816,Dubai Vapers,Website,[info@dubaivapers.com],https://www.dubaivape.com,1400784783558424,https://www.facebook.com/dubaivapers/,11878
817,ChiBishop,Women's Clothing Store,[lylashopthoitrang@gmail.com],https://www.facebook.com/chibishop/,543194589188676,https://www.facebook.com/shoplyla/,677
818,Pipcorn,Shopping & Retail,[info@pipsnacks.com],http://www.pipsnacks.com,359385810761715,https://www.facebook.com/Pipsnacks/,15051
819,El Merkado,Tapas Bar & Restaurant,[hello@el-merkado.com],http://www.el-merkado.com/,171434283028408,https://www.facebook.com/merkado/,5566
820,Atelier New Regime,Clothing (Brand),[info@newregime.ca],http://ateliernewregime.com,181292535231235,https://www.facebook.com/ateliernewregime/,14636
821,BarreBody,Personal Blog,,,2058059651095688,https://www.facebook.com/BarreGirl/,91
822,Helm Boots,Footwear Store,[contact@helmboots.com],http://www.helmboots.com/,157213524310985,https://www.facebook.com/HELMBoots/,5637
823,Lady VB,Product/Service,,http://www.ladyVB.com.mm,729549183870098,https://www.facebook.com/ladyvb/,439
824,ANTA America,Footwear Store,[customerservice@antaamerica.com],https://antaamerica.com/,168923456888201,https://www.facebook.com/AntaAmerica/,5984
825,Midwest Made,Nonprofit Organization,,www.mw-made.com,297859390587987,https://www.facebook.com/MWMade/,737
826,ReelSteady,Software,,http://ReelSteady.com,121690314839409,https://www.facebook.com/reelsteady/,5437
827,Trending Itemz,Product/Service,,http://trendingitemz.com,358943364443274,https://www.facebook.com/trendingitemz/,5880
828,Stan Lee Box,Comic Bookstore,,Http://www.stanleebox.com,1322100927822238,https://www.facebook.com/StanLeeBox/,23755
829,StreetwearOfficial,Retail Company,[brands@streetwearofficial.com],http://www.streetwearofficial.com/,830392767048975,https://www.facebook.com/streetwearofficial/,12761
830,Cargobayy,Clothing (Brand),,http://www.cargobayy.net,932346156824921,https://www.facebook.com/cargobayy/,32
831,Rosemary's Garden,Home & Garden Website,,http://www.rosemarysgarden.etsy.com,116776971565,https://www.facebook.com/rosemarysgarden/,118
832,Trip Machine,Company,,http://www.tripmachinecompany.com,872585849443678,https://www.facebook.com/tripmachinecompany/,34727
833,HID Nation,Community,,https://www.hidnation.com/,1401767696779928,https://www.facebook.com/hidnation/,2122
834,Brotherswithglass.com - Online Headshop,Art Gallery,[contact@brotherswithglass.com],www.brotherswithglass.com,140450069323502,https://www.facebook.com/Brotherswithglass/,104632
835,Trovido,Website,[support@trovido.com],www.trovido.com,314038665610641,https://www.facebook.com/trovido/,118447
836,Ripnroll Performance $tormcity,Other,,,968510806580885,https://www.facebook.com/RipNRoll/,69
837,Fairtex,Gym/Physical Fitness Center,[info@ftxgym.com],www.ftxstore.com,131999966810646,https://www.facebook.com/fairtex/,13013
