,category,emails,fan_count,id,link,name,website
631,Bicycle Shop,[sales@randombikeparts.com],19921,157711370995217,https://www.facebook.com/randombikeparts/,Random Bike Parts,www.randombikeparts.com
632,Games/Toys,,20,738114476265742,https://www.facebook.com/loomstory/,Loom Story by Olga Art,
633,Product/Service,,41605,329175970480326,https://www.facebook.com/NiceLaundry/,Nice Laundry,http://www.nicelaundry.com/facebook
634,Shopping & Retail,[info@xtremeskins.co.uk],17636,134192650049658,https://www.facebook.com/Xtremeskins/,Xtremeskins,https://www.xtremeskins.co.uk/
635,Baby Goods/Kids Goods,[wholesale@rockyourbaby.com],47446,108185711463,https://www.facebook.com/RockYourBaby/,Rock Your Baby,www.rockyourbaby.com
636,Retail Company,[contact@quitokeeto.com],3776,241504862617445,https://www.facebook.com/QuitoKeeto/,QUITOKEETO,http://www.quitokeeto.com
637,Health Food Store,[contacts@vivehealth.com.au],1393,138616006201449,https://www.facebook.com/ViveHealth/,Vive Health,www.vivehealth.com.au
638,Community,,62,751318181567685,https://www.facebook.com/simplyearth/,Simply Earth,http://Simplyearthproducts.com
639,Clothing (Brand),,4133,331401946926942,https://www.facebook.com/ShockoeAtelier/,Shockoe Atelier,http://www.shockoeatelier.com
640,Home Decor,[info@mysticknotwork.com],15251,111118752146,https://www.facebook.com/mysticknotwork/,Mystic Knotwork,http://www.MysticKnotwork.com/
641,Website,,2419,132531264060,https://www.facebook.com/hilalplaza/,HilalPlaza.com - The Shopping Hub for American Muslims,www.HilalPlaza.com
642,Health & Wellness Website,[cconma@gmail.com],6676,137961412886005,https://www.facebook.com/cconmausa/,꽃피는아침마을 USA -Cconma USA,www.cconmausa.com
643,Food & Beverage Company,[help@vahdamteas.com],31338,1491430561130722,https://www.facebook.com/VahdamTeas/,Vahdam Teas,http://www.vahdamteas.com
644,Recreation & Sports Website,[support@bugasalt.com],73405,286035004802703,https://www.facebook.com/BugASalt/,Bug-A-Salt,http://www.bugasalt.com 
645,Baby Goods/Kids Goods,[hello@juneandjanuary.com],72152,105561329558630,https://www.facebook.com/juneandjanuary/,June & January,http://www.juneandjanuary.com
646,Clothing (Brand),,62,1590010814609515,https://www.facebook.com/clickwear/,Click&Wear,http://www.clickandwear.com
647,Clothing (Brand),,23120,1380932005487071,https://www.facebook.com/apeathletics/,Ape Athletics,http://www.ApeAthletics.com
648,Furniture,[bedframeparts@gmail.com],124,436872403324021,https://www.facebook.com/furnitureparts/,Furniture legs,http://furnitureparts.com
649,Jewelry/Watches,[info@gwcwatches.com],19733,273128526219649,https://www.facebook.com/gwcwatches/,Gilchrist Watch Co.,http://www.gwcwatches.com
650,Public & Government Service,,38,237292259701041,https://www.facebook.com/TheRacePlace/,The Race Place,
651,Health/Beauty,[lou@evolver.net],52416,704868332990722,https://www.facebook.com/thealchemistskitchen/,The Alchemists Kitchen,http://thealchemistskitchen.com
652,Clothing (Brand),[info@vghc.com],45625,144265885691554,https://www.facebook.com/violentgentlemen/,Violent Gentlemen,http://violentgentlemen.com
653,Shopping & Retail,,4867,93771275766,https://www.facebook.com/puplife/,PupLife,https://www.puplife.com
654,Retail Company,,3339,211619892216389,https://www.facebook.com/TheShoeLink/,The Shoe Link,http://theshoelink.com.au/
655,Jewelry/Watches,[info@realdealpearls.com],12031,188329798254162,https://www.facebook.com/realdealpearls/,"Real Deal Pearls, LLC",http://realdealpearls.com
656,Appliances,[contact@thenophone.com],5466,551820471589410,https://www.facebook.com/thenophone/,NoPhone,http://www.thenophone.com
657,Food & Beverage,[support@neurogum.com],2966,487913377946845,https://www.facebook.com/NeuroGum/,NeuroGum,http://www.neurogum.com
658,Clothing (Brand),[support@pursuefitness.co.uk],56680,168701066603826,https://www.facebook.com/pursuefitness/,Pursue Fitness,http://www.pursuefitness.co.uk
659,Aquatic Pet Store,[imperialtropicals@gmail.com],12114,261771720518774,https://www.facebook.com/ImperialTropicals/,Imperial Tropicals,http://www.imperialtropicals.com/
660,Health/Beauty,[help@rebloom.com],39596,118561098181169,https://www.facebook.com/rebloom/,reBloom,reBloom.com
661,Shopping & Retail,[info@cloudloungevapery.co.za],2374,1774221232808417,https://www.facebook.com/cloudloungevapery/,The Cloud Lounge Vapery,http://www.cloudloungevapery.co.za
662,Athlete,,555788,156144367783354,https://www.facebook.com/JulioJones/,Julio Jones,https://shop.juliojones.com/
663,Health/Beauty,[info@sonulase.com],1122,1669511556595378,https://www.facebook.com/Sonulase/,Sonulase,http://www.Sonulase.com
664,Company,[microphoneparts@gmail.com],5228,312146678970449,https://www.facebook.com/microphoneparts/,Microphone-Parts.com,http://microphone-parts.com/
665,Retail Company,[business@creatorslabel.com],1091,253350578367075,https://www.facebook.com/creatorslabel/,Creators Label,https://creatorslabel.com
666,Carpet & Flooring Store,[marketing@finerugcollection.com],233,213391092331168,https://www.facebook.com/FineRugCollection/,Fine Rug Collection,http://www.finerugcollection.com/
667,Cosmetics Store,[service@straightrazordesigns.com],13610,41226912361,https://www.facebook.com/StraightRazorDesigns/,Straight Razor Designs,http://www.straightrazordesigns.com
668,Women's Clothing Store,[fashionbonline@gmail.com],10226,1022820414395869,https://www.facebook.com/fashionbonline/,Fashion Bonline,http://fashionbonline.com
669,Clothing Company,[help@liquidoactive.com],46954,476875945682334,https://www.facebook.com/liquidoactive/,Liquido Active,http://www.liquidoactive.com
670,Retail Company,[info@orpanda.com],9728,551847535000189,https://www.facebook.com/orpanda/,ORPANDA,https://www.orpanda.com
671,Product/Service,[social@pogotec.com],70292,1182143718547242,https://www.facebook.com/PogoCam/,PogoCam,http://www.pogocam.com
672,Clothing (Brand),[support@naabdesign.com],4823,485994531587254,https://www.facebook.com/naabdesign/,Naab Design,http://www.naabdesign.com
673,Personal Assistant,[hei@glimty.com],280,1033228360033337,https://www.facebook.com/glimty/,Glimty,http://www.glimty.com
674,Product/Service,,313265,152539231462176,https://www.facebook.com/SMSAudio/,SMS Audio,http://www.smsaudio.com
675,Product/Service,,4214,534551453369422,https://www.facebook.com/seoultreat/,Seoul Treat,http://www.seoultreat.com
676,Retail Company,,13018,1398664853769966,https://www.facebook.com/ullowine/,Ullo,https://ullowine.com/
677,Women's Clothing Store,[admin@marlasfashions.com],12377,129881727166542,https://www.facebook.com/MarlasFashions/,Marla's Fashions,http://marlasfashions.com
678,Clothing (Brand),[support@printyourpet.com],1489,829175427161458,https://www.facebook.com/printyourpet/,Print Your Pet,http://www.printyourpet.com
679,Entrepreneur,,4587350,23291809696,https://www.facebook.com/Diddy/,Diddy,http://www.diddy.com
680,Computer Company,[support@damsonglobal.com],9736,355350434505317,https://www.facebook.com/damsonaudio/,Damson,http://www.damsonglobal.com
681,Bakery,[info@berlinnaturalbakery.com],2789,128924888396,https://www.facebook.com/BerlinNaturalBakery/,Berlin Natural Bakery,http://www.BerlinNaturalBakery.com
682,Men's Clothing Store,[hello@standardandstrange.com],3442,496894810320968,https://www.facebook.com/StandardAndStrange/,Standard & Strange,http://standardandstrange.com
683,Electronics,,3638,1546885698908932,https://www.facebook.com/aerixdrones/,Aerix Drones,http://www.aerixdrones.com
684,Clothing (Brand),[contact@inkfidel.com],112251,516259935084493,https://www.facebook.com/inkfidel/,Inkfidel,http://inkfidel.com
685,Clothing (Brand),[info@deucebrand.com],18887,193757452225,https://www.facebook.com/DeuceBrand/,Deuce Brand,www.Deucebrand.com
686,Product/Service,[contato@sobrebarba.com.br],171667,436329009826763,https://www.facebook.com/sobrebarba/,Sobrebarba,https://www.sobrebarba.com.br
687,Clothing (Brand),,5701,663172197051641,https://www.facebook.com/ElielCycling/,Eliel Cycling,http://www.elielcycling.com
688,Retail Company,[info@freedominflatables.com.au],616,868306796635555,https://www.facebook.com/freedominflatables/,Freedom Inflatables,https://www.freedominflatables.com.au
689,Website,[wevapehere@wevapehere.com],791,909776979038418,https://www.facebook.com/wevapehere/,WeVapeHere.com,http://www.wevapehere.com
690,Retail Company,,597252,463003060441487,https://www.facebook.com/BoardwalkBuy/,Boardwalk Buy,http://www.boardwalkbuy.com
691,Website,,7509,1738435879743225,https://www.facebook.com/reflexbargain/,Pokémon Go Rock,http://www.reflexbargain.com
692,Health/Beauty,[kerry@phoenixandbeau.uk],398,186599058379261,https://www.facebook.com/phoenixandbeau/,Phoenix and Beau,http://www.phoenixandbeau.uk
693,Bags/Luggage,,14443,417203335013258,https://www.facebook.com/MindShiftGear/,MindShift Gear,www.mindshiftgear.com 
694,Product/Service,,11417,180971475287761,https://www.facebook.com/singerfeatherweight/,Singer Featherweight 221 & 222K,http://www.singer-featherweight.com
695,Clothing (Brand),[support@dudebenice.com],113633,151333231590685,https://www.facebook.com/DUDEBENICE/,Dude. be nice,www.dudebenice.com
696,Outdoor & Sporting Goods Company,,8048,1408569112757297,https://www.facebook.com/tascomtb/,TASCO MTB,http://www.tasco-mtb.com
697,Vitamins/Supplements,,2771,823146594440088,https://www.facebook.com/brolaboratories/,Bro Laboratories,http://BrandonCarter.com/webinar
698,E-Cigarette Store,[information@allaboutvapor.com],7087,114779708605182,https://www.facebook.com/AllAboutVapor/,All About Vapor,https://www.allaboutvapor.com
699,Bakery,[info@mimisbakehouse.com],22174,100637946674917,https://www.facebook.com/mimisbakehouse/,Mimi's Bakehouse,http://www.mimisbakehouse.com
700,Aromatherapy Service,[frankieandmyrrh@gmail.com],74808,115003992026518,https://www.facebook.com/frankieandmyrrh/,Frankie and Myrrh,frankieandmyrrh.com
701,Health/Beauty,,1051,422946057910364,https://www.facebook.com/berberstreat/,BerbersTreat,http://berberstreat.com
702,Product/Service,[info@thatinventions.com],18794,147523742018775,https://www.facebook.com/thatinventions/,奇想生活,http://www.thatinventions.com.tw
703,Website,,142417,717115395103069,https://www.facebook.com/printedkicks/,PrintedKicks,http://www.printedkicks.com
704,Outdoor & Sporting Goods Company,[info@sandboxland.com],5894,263471823766231,https://www.facebook.com/Sandboxland/,Sandboxland,www.sandboxland.com
705,Art Gallery,[info@sixhundredfour.com],950,1554587104839009,https://www.facebook.com/SixHundredFour/,Six Hundred Four,sixhundredfour.com
706,Gym/Physical Fitness Center,[sales@bodyenergyclub.com],19133,161493567228717,https://www.facebook.com/bodyenergyclub/,Body Energy Club,www.bodyenergyclub.com Add us on Twitter: http://twitter.com/BodyEnergyClub
707,Jewelry/Watches,[help@abbottlyonsupport.com],25018,1434792486735797,https://www.facebook.com/AbbottLyon/,Abbott Lyon,https://www.abbottlyon.com
708,Broadcasting & Media Production Company,,1028502,144907535568790,https://www.facebook.com/roosterteeth/,Rooster Teeth,http://roosterteeth.com
709,Toy Store,,1273,430748936957523,https://www.facebook.com/Kawaii4girls/,Kawaii4girls,https://Kawaii4girls.com
710,Clothing (Brand),,189,1197641836913892,https://www.facebook.com/kittygains/,Kitty Gains,http://www.kittygains.com
711,Jewelry/Watches,[orders@initialobsession.com],1543,722859711123873,https://www.facebook.com/InitialObsession/,Initial Obsession,https://www.InitialObsession.com
712,Jewelry & Watches Store,[support@thewatchcabin.com],4306,529775927106171,https://www.facebook.com/thewatchcabin/,The Watch Cabin,https://www.thewatchcabin.com
713,Clothing (Brand),,101891,1432608003682491,https://www.facebook.com/GypsyOutfitters/,GypsyOutfitters,http://www.GypsyOutfitters.com
714,Arts & Entertainment,[hello@calmtheham.com],25653,411439208892634,https://www.facebook.com/CalmTheHam/,Calm The Ham,www.CalmTheHam.com
715,Clothing (Brand),[shop@hstryclothing.com],6684,146554718866716,https://www.facebook.com/HSTRYClothing/,HSTRY,http://www.hstryclothing.com
716,Baby & Children's Clothing Store,,199,472566546261257,https://www.facebook.com/shopepk/,EPK,http://www.shopepk.com.co
717,Website,[contact@quiltersbay.com],31294,1724630927796797,https://www.facebook.com/QuiltersBay/,Quilters Bay,https://quiltersbay.com
718,Shopping & Retail,[trendystylesingapore@gmail.com],29,574326439250192,https://www.facebook.com/TheTrendyStore/,The Trendy Store,
719,Shopping & Retail,[info@thelittlebracompany.com],9589,169594950705,https://www.facebook.com/TheLittleBraCompany/,The Little Bra Company,http://www.thelittlebracompany.com
720,Community,,196,169890736382557,https://www.facebook.com/ILoveWatches/,I love watches,
721,Cosmetics Store,[hello@thedetoxmarket.com],16675,146904428687967,https://www.facebook.com/thedetoxmarket/,The Detox Market,http://www.thedetoxmarket.com
722,Website,[info@jllawsonco.com],1019,193104907430793,https://www.facebook.com/jllawsonco/,J. L. Lawson & Co.,www.jllawsonco.com
723,Garden Center,[support@mybageecha.com],38061,1727995850811183,https://www.facebook.com/myBageecha/,MyBageecha,http://www.mybageecha.com
724,Clothing (Brand),[service@persnicketyclothing.com],126554,111614132240612,https://www.facebook.com/PersnicketyClothing/,Persnickety Clothing Company,www.persnicketyclothing.com
725,Religious Organization,[brian@catholicproductions.com],7685,458685870856130,https://www.facebook.com/catholicproductions/,Catholic Productions,http://www.catholicproductions.com
726,Outdoor & Sporting Goods Company,,598,756879281064093,https://www.facebook.com/ZipChipSports/,ZipChip,http://www.ZipChipSports.com
727,Retail Company,[vick@triple-optic.com],151,292428567518734,https://www.facebook.com/tripleoptic/,Triple Optic Eyewear,www.amazon.com/shops/tripleoptic
728,Accessories,[team@knottytie.com],17097,361267840630561,https://www.facebook.com/KnottyTie/,Knotty Tie Co.,http://www.knottytie.com
729,Clothing Store,[giulio.store@giuliofashion.com],2341,164984206863219,https://www.facebook.com/giuliofashion/,Giulio Fashion,http://www.giuliofashion.com/
730,Footwear Store,[info@soleclassics.com],2144,252113611490685,https://www.facebook.com/soleclassics/,Sole Classics,http://soleclassics.com
731,Clothing (Brand),,20595,84626531287,https://www.facebook.com/lifeafterdenim/,life after denim,http://www.lifeafterdenim.com http://www.twitter.com/lifeafterdenim http://www.pinterest.com/lifeafterdenim http://web.stagram.com/n/lifeafterdenim
732,Clothing Store,[riccardi@riccardiboston.com],1847,117901194888235,https://www.facebook.com/RiccardiBoston/,Riccardi Boston,www.riccardiboston.com
733,Producer,[prestigeclips.business@gmail.com],24346,266925126700024,https://www.facebook.com/prestigeclips/,Prestige Clips,http://www.youtube.com/prestigeclips
734,Home & Garden Website,[info@mailordertrees.co.uk],413,444663425570755,https://www.facebook.com/MailOrderTrees/,Mail Order Trees,http://www.mailordertrees.co.uk
735,Florist,,6038,537649882939757,https://www.facebook.com/wearitminiplants/,Wearitminiplants.com,http://www.wearitminiplants.com
736,Software,,74,195957143921159,https://www.facebook.com/brandsuite/,brandsuite,http://www.brandsuite.com
737,Record Label,[info@lobsterrecords.co.uk],7366,243026006139283,https://www.facebook.com/lobsterrecords/,Lobster Records,http://lobsterrecords.co.uk
738,Retail Company,[info@quinceandco.com],24011,119219318112035,https://www.facebook.com/quinceandco/,Quince & Co.,quinceandco.com
739,Product/Service,[dollsanddaydreams@gmail.com],28348,142724009071143,https://www.facebook.com/dollsanddaydreams/,Dolls And Daydreams,http://DollsAndDaydreams.com
740,Product/Service,[sales@inspirationalpowerhouse.com],266,973986309400367,https://www.facebook.com/inspirationalpowerhouse/,Inspirational Powerhouse,http://www.inspirationalpowerhouse.com
741,Software,[info@wisksolutions.com],72,761021207407991,https://www.facebook.com/WiskSolutions/,WISK Solutions,https://www.wisksolutions.com/
742,Community,,794,124116121107,https://www.facebook.com/photosymbols/,Photosymbols,http://www.photosymbols.com
743,Home Decor,,8210,121078027966834,https://www.facebook.com/izola/,Izola,http://www.izola.com
744,Shopping & Retail,,213096,434261289989899,https://www.facebook.com/manoftheworld/,MAN of the WORLD,http://www.manoftheworld.com
745,Clothing (Brand),,9564,893207350770351,https://www.facebook.com/shopdoen/,DÔEN,http://www.shopdoen.com
746,Lighting Store,[info@fireflykidslighting.com],8869,225963897415580,https://www.facebook.com/FireflyKidsLighting/,Firefly Kids Lighting,https://www.fireflykidslighting.com
747,Art Gallery,[contact@nuvango.com],366704,6187679315,https://www.facebook.com/nuvango/,Nuvango,http://www.nuvango.com
748,Clothing (Brand),[info@shopthefinest.com],8210,343942243246,https://www.facebook.com/shopthefinest/,ShopTheFinest.com,https://www.ShopTheFinest.com
749,Clothing (Brand),[hello@kellyskids.com],253670,16017598116,https://www.facebook.com/KellysKids/,Kelly's Kids,www.kellyskids.com
750,Games/Toys,,6871,1147109808635136,https://www.facebook.com/lojaxcloud/,Loja Xcloud,https://lojaxcloud.com/
751,Clothing (Brand),,192,1304222053002589,https://www.facebook.com/shophearts/,Shophearts,shophearts.com
752,Outdoor Equipment Store,[info@icelanticskis.com],24423,46123291872,https://www.facebook.com/IcelanticSkis/,Icelantic Skis,http://www.icelanticskis.com 
753,Bicycle Shop,[info@cyclesgalleria.com.au],9059,399230966778826,https://www.facebook.com/CyclesGalleria/,Cycles Galleria,http://www.cyclesgalleria.com.au
754,Website,,10,502985193369169,https://www.facebook.com/TheKnittingNetwork/,The Knitting Network,
755,Website,[edgecutbiker@gmail.com],286,605387469648249,https://www.facebook.com/EdgeCutBiker/,Edge Cut Biker,http://EDGECUTBIKER.com
756,Website,[info@lafiestadeolivia.com],20084,109361735787581,https://www.facebook.com/lafiestadeolivia/,La Fiesta de Olivia,http://www.lafiestadeolivia.com http://twitter.com/fiestadeolivia http://thefancy.com/fiestadeolivia
757,Clothing (Brand),,1926,191557040895850,https://www.facebook.com/armadillomerino/,Armadillo Merino,https://armadillomerino.com/
758,Public Figure,[ask@markgungor.com],224422,63745366144,https://www.facebook.com/markgungor/,Mark Gungor,http://www.markgungor.com
759,Cars,[info@ambitwheels.com],10707,756907034327946,https://www.facebook.com/ambitwheels/,Ambit Wheels,http://www.ambitwheels.com
760,Clothing Store,[service@beaconscloset.com],13987,127909760636939,https://www.facebook.com/beaconsclosetnyc/,Beacon's Closet,http://beaconscloset.com
761,Women's Clothing Store,[buyatbanarasee@gmail.com],181508,690988111044264,https://www.facebook.com/banarasee/,Banarasee,http://www.banarasee.in
762,Clothing (Brand),,952,1747484915534976,https://www.facebook.com/ChummyTees/,Chummy Tees,https://chummytees.com
763,Product/Service,,3413,446829165337343,https://www.facebook.com/NEWHERE/,NEwhere Premium Vapor Products,http://www.NEwhere.com
764,Product/Service,,69570,1129601357114075,https://www.facebook.com/itargetpro/,ITarget,http://www.itargetpro.com
765,Games/Toys,,21277,1791264967828370,https://www.facebook.com/PropelSW/,Propel Star Wars Drones,https://www.propelrc.com/
766,Public Figure,[adrian.brambila1@gmail.com],4647,247357475297392,https://www.facebook.com/brambilabong/,El Tiro,https://www.brambilabong.com
767,Health Food Store,[info@movementfood.com],2610,398370873667001,https://www.facebook.com/movementfood/,Movement Food,https://movementfood.com
768,Retail Company,,323,915894135185398,https://www.facebook.com/OwlzCradle/,Owlz Cradle,http://owlzcradle.com
769,Health/Beauty,[support@oleobotanicals.com],23,504626899731728,https://www.facebook.com/oleobotanicals/,Óleo Botanicals,http://www.oleobotanicals.com
770,Clothing (Brand),[support@zenmonkeystudios.com],21513,344140862319882,https://www.facebook.com/zenmonkeystudios/,Zen Monkey Studios,http://www.zenmonkeystudios.com
771,Health/Beauty,[hello@dailycharme.com],192570,263804533753413,https://www.facebook.com/DailyCharme/,Daily Charme,http://dailycharme.com
772,Website,[noproblemo@laboxhomme.com],15767,1192666697458047,https://www.facebook.com/LaBoxHomme/,LaBoxHomme,http://laboxhomme.com
773,Clothing (Brand),[info@raverswag.com],18276,310405855637559,https://www.facebook.com/RaverSwag/,RaverSwag.com,http://www.raverswag.com
774,Phone/Tablet,[coolmobileaccessories1@gmail.com],1034,1431827163721768,https://www.facebook.com/coolmobileaccessories/,Cool Mobile Accessories,http://coolmobileaccessories.com
775,Musician/Band,,291,280375658680391,https://www.facebook.com/88eightyeight/,Eighty-Eight,https://www.facebook.com/88eightyeight
776,Shopping & Retail,[info@truvapenv.com],6563,358334914275418,https://www.facebook.com/TruVapeLV/,TruVape,www.TruVapeNV.com
777,Magazine,,12,708528852531897,https://www.facebook.com/digitaldroid/,DigitalDroids,
778,Electronics,,192,990017781144079,https://www.facebook.com/fuzecases/,Fuze Cases,http://fuzecases.com
779,Local Service,[hello@dustandthings.com],7928,226290477443075,https://www.facebook.com/dustandthings/,Dust and Things,http://www.dustandthings.com
780,Public Figure,,3078,427282554055815,https://www.facebook.com/TeenHearts/,Teen Hearts,
781,Sports & Recreation,[info@gearaid.com],36776,209854679043419,https://www.facebook.com/GEARAID/,GEAR AID,www.gearaid.com
782,Clothing (Brand),,1797,538240153025335,https://www.facebook.com/grandac/,Grand Athletic Club,http://grandac.com
783,Shopping & Retail,[thegirls@prepobsessed.com],342875,132277110287328,https://www.facebook.com/prepobsessed/,Prep Obsessed,http://prepobsessed.com
784,Public School,,1069,306807016806,https://www.facebook.com/BCAMSC/,BCAMSC,http://www.bcamsc.org
785,Lounge,,176,113390202677587,https://www.facebook.com/platinumvapeshiram/,Platinum Vapes in Hiram,
786,Patio/Garden,,17167,105154056081,https://www.facebook.com/reneesgarden/,Renee's Garden Seeds,http://www.reneesgarden.com http://www.reneescommunitygarden.com/ http://www.reneesgardenseeds.blogspot.com http://www.twitter.com/reneesgarden
787,Product/Service,[info@fretlight.com],39864,80862859090,https://www.facebook.com/fretlight/,Fretlight Guitar,http://www.fretlight.com/ http://www.youtube.com/user/fretlightvideos https://twitter.com/FretlightGuitar
788,Furniture Store,[info@wrightwoodfurniture.com],21351,114725445346357,https://www.facebook.com/WrightwoodFurniture/,Wrightwood Furniture,http://wrightwoodfurniture.com/
789,Yoga Studio,[vmcwherter@att.net],1969,26280266139,https://www.facebook.com/YogaVida/,Yoga Vida Austin,http://www.yogavidaaustin.com
790,Arts & Crafts Store,[info@thepaperplace.ca],8154,107871889249038,https://www.facebook.com/paperplace/,The Paper Place,http://www.thepaperplace.ca
791,Shopping & Retail,[service-client@palaisdesthes.com],79566,283743600913,https://www.facebook.com/palaisdesthes/,Palais des Thés,https://www.palaisdesthes.com/fr/ 
792,Clothing (Brand),,1178,905029616298331,https://www.facebook.com/neetgear/,Neet.,https://www.neetgear.net/
793,Shopping & Retail,[info@concealmentexpress.com],79340,554332627954927,https://www.facebook.com/concealmentexpress/,Concealment Express,http://www.concealmentexpress.com
794,Clothing (Brand),[everforwardapparel@gmail.com],6051,989916431025070,https://www.facebook.com/everforwardapparel/,Ever Forward Apparel,http://www.everforwardapparel.com
795,Gift Shop,[info@leseanseasons.com],122665,268697843258885,https://www.facebook.com/leseanseasons/,Le Sean Seasons Florist,http://www.leseanseasons.com
796,Artist,,20,844315159022502,https://www.facebook.com/gravitycase/,중력상황,
797,Clothing (Brand),,13220,146635635442371,https://www.facebook.com/preenbythorntonbregazzi/,Preen by Thornton Bregazzi,http://www.preenbythorntonbregazzi.com
798,Clothing Store,[info@luckyleodancewear.com],2724,533538870024054,https://www.facebook.com/luckyleodancewear/,Luckyleo Dancewear,http://www.luckyleodancewear.com
799,Party Supply & Rental Shop,[customerhelp@zurchers.com],6003,319232648127,https://www.facebook.com/Zurchers/,Zurchers Party & Wedding Store,http://www.zurchers.com
800,Clothing (Brand),,11188,291444958893,https://www.facebook.com/shirtkiller/,Shirt Killer,http://www.shirtkiller.com
801,Tools/Equipment,[greg@powerplanter.com],807,156254241082051,https://www.facebook.com/powerplanter/,Power Planter,https://powerplanter.com/
802,Luggage Service,,1859,334602123378468,https://www.facebook.com/luggage.outlet/,Luggage Outlet,
803,Website,[plunge@gmail.com],58,649677355146389,https://www.facebook.com/iteedaily/,iteedaily.com,http://iteedaily.com
804,Website,,1099,238099123201631,https://www.facebook.com/BloVape/,BloVape,http://BloVape.Com
805,Home Decor,[info@roomdividersnow.com],8488,402218553136606,https://www.facebook.com/RoomDividersNow/,RoomDividersNow,www.roomdividersnow.com
806,Shopping & Retail,[mu1005705@hotmail.com.hk],477,917208725030281,https://www.facebook.com/IREMAX/,Remax shop hk,http://www.iremax.hk/
807,Real Estate Developer,[info@thebeachcompany.com],819,128889933819410,https://www.facebook.com/TheBeachCompany/,The Beach Company,http://www.thebeachcompany.com
808,E-Cigarette Store,[info@vapeclub.co.uk],24671,297932583631084,https://www.facebook.com/vapeclub/,VapeClub.co.uk,https://www.vapeclub.co.uk
809,Retail Company,[info@migoals.com.au],6531,165004196892809,https://www.facebook.com/MiGoals/,Mi Goals,http://www.migoals.com
810,Shopping Mall,[centrodeatencion@centrosantafe.com],109889,175865015788226,https://www.facebook.com/CentroSantaFe/,Centro Santa Fe,www.centrosantafe.com.mx
811,Health/Beauty,[info@onecondoms.com],50852,301540248183,https://www.facebook.com/ONECondoms/,ONE Condoms,http://www.onecondoms.com
812,Clothing (Brand),[info@laceduplaces.com],95077,399401860095920,https://www.facebook.com/laceduplaces/,Laced Up Laces,http://Laceduplaces.com
813,Baby & Children's Clothing Store,[malisa@minijoops.com],3505,351236191676491,https://www.facebook.com/MiniJoops/,MiniJoops,http://minijoops.com
814,Sports & Recreation,[info@hockeystickman.com],954,182488905140517,https://www.facebook.com/HockeyStickMan/,Hockeystickman,http://www.hockeystickman.com
815,Clothing (Brand),,34017,470206613033778,https://www.facebook.com/bonnechancecollections/,Bonne Chance Collections,http://bonnechancecollections.com/
816,Website,[info@dubaivapers.com],11878,1400784783558424,https://www.facebook.com/dubaivapers/,Dubai Vapers,https://www.dubaivape.com
817,Women's Clothing Store,[lylashopthoitrang@gmail.com],677,543194589188676,https://www.facebook.com/shoplyla/,ChiBishop,https://www.facebook.com/chibishop/
818,Shopping & Retail,[info@pipsnacks.com],15051,359385810761715,https://www.facebook.com/Pipsnacks/,Pipcorn,http://www.pipsnacks.com
819,Tapas Bar & Restaurant,[hello@el-merkado.com],5566,171434283028408,https://www.facebook.com/merkado/,El Merkado,http://www.el-merkado.com/
820,Clothing (Brand),[info@newregime.ca],14636,181292535231235,https://www.facebook.com/ateliernewregime/,Atelier New Regime,http://ateliernewregime.com
821,Personal Blog,,91,2058059651095688,https://www.facebook.com/BarreGirl/,BarreBody,
822,Footwear Store,[contact@helmboots.com],5637,157213524310985,https://www.facebook.com/HELMBoots/,Helm Boots,http://www.helmboots.com/
823,Product/Service,,439,729549183870098,https://www.facebook.com/ladyvb/,Lady VB,http://www.ladyVB.com.mm
824,Footwear Store,[customerservice@antaamerica.com],5984,168923456888201,https://www.facebook.com/AntaAmerica/,ANTA America,https://antaamerica.com/
825,Nonprofit Organization,,737,297859390587987,https://www.facebook.com/MWMade/,Midwest Made,www.mw-made.com
826,Software,,5437,121690314839409,https://www.facebook.com/reelsteady/,ReelSteady,http://ReelSteady.com
827,Product/Service,,5880,358943364443274,https://www.facebook.com/trendingitemz/,Trending Itemz,http://trendingitemz.com
828,Comic Bookstore,,23755,1322100927822238,https://www.facebook.com/StanLeeBox/,Stan Lee Box,Http://www.stanleebox.com
829,Retail Company,[brands@streetwearofficial.com],12761,830392767048975,https://www.facebook.com/streetwearofficial/,StreetwearOfficial,http://www.streetwearofficial.com/
830,Clothing (Brand),,32,932346156824921,https://www.facebook.com/cargobayy/,Cargobayy,http://www.cargobayy.net
831,Home & Garden Website,,118,116776971565,https://www.facebook.com/rosemarysgarden/,Rosemary's Garden,http://www.rosemarysgarden.etsy.com  
832,Company,,34727,872585849443678,https://www.facebook.com/tripmachinecompany/,Trip Machine,http://www.tripmachinecompany.com
833,Community,,2122,1401767696779928,https://www.facebook.com/hidnation/,HID Nation,https://www.hidnation.com/
834,Art Gallery,[contact@brotherswithglass.com],104632,140450069323502,https://www.facebook.com/Brotherswithglass/,Brotherswithglass.com - Online Headshop,www.brotherswithglass.com
835,Website,[support@trovido.com],118447,314038665610641,https://www.facebook.com/trovido/,Trovido,www.trovido.com
836,Other,,69,968510806580885,https://www.facebook.com/RipNRoll/,Ripnroll Performance $tormcity,
837,Gym/Physical Fitness Center,[info@ftxgym.com],13013,131999966810646,https://www.facebook.com/fairtex/,Fairtex,www.ftxstore.com
838,Clothing (Brand),,18100,1688627148021902,https://www.facebook.com/goodbyebread/,Goodbye Bread,http://goodbyebread.com
